reportId,latitude,longitude,postalCode
2568813,19.36997985839844,-99.12250518798828,"00000"
2538218,19.39286804199219,-99.04941558837891,"00000"
2537163,19.4029483795166,-99.16027069091797,"00000"
2531968,19.43840026855469,-99.04846954345703,"00000"
2479477,19.43265342712402,-99.05193328857422,"00000"
2476290,19.53463935852051,-99.02733612060547,"00000"
2475523,19.45724296569824,-99.07045745849609,"00000"
2466906,19.39384078979492,-99.11359405517578,"00000"
2466349,19.42707061767578,-99.16761779785156,"00000"
2434976,19.36299133300781,-99.17863464355469,"00000"
2433672,19.35813140869141,-99.17977142333984,"00000"
2409372,19.30859184265137,-99.21983337402344,"00000"
2409320,19.30756950378418,-99.20587921142578,"00000"
2409112,19.30399513244629,-99.20697021484375,"00000"
2408894,19.30573654174805,-99.20586395263672,"00000"
2380855,19.29881286621094,-99.14044189453125,"14370"
2373079,19.2624683380127,-99.17292022705078,"00000"
2373023,19.26895141601562,-99.17017364501953,"00000"
2370918,19.30735015869141,-99.13387298583984,"00000"
2363933,19.37942886352539,-99.25497436523438,"00000"
2354190,19.34523582458496,-99.02104949951172,"00000"
2269702,19.49533271789551,-99.15455627441406,"00000"
2268983,19.33602333068848,-99.20622253417969,"00000"
2225546,19.29207038879395,-99.11069488525391,"00000"
2222181,19.34121704101562,-99.21113586425781,"00000"
2222017,19.43312072753906,-99.15402221679688,"00000"
2220885,19.34183502197266,-99.22830200195312,"00000"
2203008,19.42444038391113,-99.22235870361328,"00000"
2187848,19.34298896789551,-99.22441864013672,"01700"
2183591,19.42573547363281,-99.20759582519531,"11000"
2180694,19.40363502502441,-99.14279937744141,"03400"
2176938,19.41788291931152,-99.13421630859375,"06820"
2174657,19.32753944396973,-99.08306121826172,"09860"
2173441,19.33612442016602,-99.14777374267578,"04330"
2165139,19.38007545471191,-99.13996124267578,"03500"
2145823,19.43508338928223,-99.14582061767578,"06000"
2135163,19.36429023742676,-99.14265441894531,"03300"
2135017,19.36566352844238,-99.15060424804688,"03300"
2131880,19.35941505432129,-99.13016510009766,"09440"
2128573,19.28256225585938,-99.12554168701172,"16010"
2128426,19.30556869506836,-99.20639801025391,"01900"
2128344,19.48804092407227,-99.10950469970703,"07070"
2128091,19.28620719909668,-99.12210845947266,"14390"
2127933,19.28936767578125,-99.15094757080078,"14610"
2127903,19.29584884643555,-99.15567016601562,"14050"
2127893,19.2827033996582,-99.12505340576172,"16010"
2127842,19.27680969238281,-99.12172698974609,"16035"
2127830,19.2796459197998,-99.12382507324219,"16010"
2127825,19.31658554077148,-99.22407531738281,"00000"
2127732,19.28191375732422,-99.13824462890625,"16020"
2127680,19.28279495239258,-99.13990020751953,"14388"
2127613,19.30103302001953,-99.19283294677734,"14010"
2127550,19.28061676025391,-99.17086029052734,"14000"
2127493,19.29414749145508,-99.21566772460938,"14240"
2127466,19.29163551330566,-99.15403747558594,"14080"
2127446,19.28450584411621,-99.16468048095703,"14000"
2127429,19.31087493896484,-99.22304534912109,"10740"
2127407,19.27919960021973,-99.16738891601562,"14090"
2127374,19.2781867980957,-99.16725921630859,"14090"
2127359,19.2784309387207,-99.16742706298828,"14090"
2127326,19.30783653259277,-99.21630859375,"14200"
2127255,19.29870414733887,-99.15775299072266,"04730"
2127161,19.30188369750977,-99.16605377197266,"04739"
2127109,19.29868316650391,-99.15775299072266,"04730"
2127104,19.29550361633301,-99.15606689453125,"14050"
2127093,19.29517936706543,-99.1551513671875,"14050"
2127081,19.29467391967773,-99.15526580810547,"14050"
2126983,19.30577087402344,-99.20592498779297,"01900"
2126930,19.29811668395996,-99.135498046875,"00000"
2125969,19.266357421875,-99.17086029052734,"14650"
2090688,19.33998680114746,-99.26071929931641,"01810"
2090595,19.29558944702148,-99.15514373779297,"14050"
2090533,19.30317878723145,-99.18596649169922,"14020"
2085018,19.56781196594238,-99.20210266113281,"54015"
2083587,19.35967063903809,-99.17154693603516,"03240"
2080662,19.30678367614746,-99.21079254150391,"01900"
2080570,19.3082218170166,-99.217041015625,"14200"
2080164,19.30921363830566,-99.21794128417969,"01900"
2080135,19.30780601501465,-99.21627807617188,"14200"
2080133,19.30959892272949,-99.21836853027344,"01900"
2079933,19.30548858642578,-99.20468139648438,"04500"
2079759,19.30795860290527,-99.2164306640625,"14200"
2079742,19.30771636962891,-99.20613861083984,"01900"
2079732,19.31727409362793,-99.22116088867188,"10400"
2079714,19.31836700439453,-99.22145843505859,"10400"
2079659,19.31271743774414,-99.21994018554688,"01900"
2079546,19.32176971435547,-99.12503051757812,"04470"
2079421,19.3067741394043,-99.21225738525391,"01900"
2079133,19.31865119934082,-99.22165679931641,"10400"
2079088,19.28647041320801,-99.12745666503906,"14380"
2079037,19.30825233459473,-99.21688079833984,"14200"
2078811,19.32656860351562,-99.17398834228516,"04369"
2078656,19.30729103088379,-99.21531677246094,"01900"
2078555,19.29644584655762,-99.18511962890625,"14250"
2078438,19.29609107971191,-99.18519592285156,"14250"
2078399,19.30801963806152,-99.2166748046875,"14200"
2078389,19.30953788757324,-99.21841430664062,"01900"
2078339,19.30962944030762,-99.21839141845703,"01900"
2078200,19.29519081115723,-99.18287658691406,"14260"
2078143,19.29779243469238,-99.18562316894531,"14250"
2078129,19.31107711791992,-99.21137237548828,"01900"
2078090,19.29876518249512,-99.21102905273438,"14140"
2077928,19.29633331298828,-99.18759918212891,"14738"
2077744,19.30321884155273,-99.17498016357422,"04719"
2064783,19.29759979248047,-99.21957397460938,"14200"
2063023,19.49460411071777,-99.05507659912109,"57100"
2058911,19.46393585205078,-99.14682769775391,"02990"
2058637,19.42832565307617,-99.21553802490234,"11000"
2058452,19.43844223022461,-99.20013427734375,"11520"
2058445,19.41084098815918,-99.25154113769531,"52780"
2058368,19.43933296203613,-99.21274566650391,"00000"
2056709,19.49291610717773,-99.04700469970703,"55280"
2055736,19.38254547119141,-99.19927215576172,"01180"
2055549,19.45078468322754,-99.16902160644531,"11330"
2050456,19.42704963684082,-99.20515441894531,"11000"
2047659,19.43579292297363,-99.14324951171875,"06300"
2043405,19.42723274230957,-99.20494079589844,"11000"
2042415,19.42103958129883,-99.0169677734375,"57310"
2042401,19.43560981750488,-99.14189910888672,"06300"
2042397,19.42381286621094,-99.06548309326172,"15600"
2042084,19.42751502990723,-99.11129760742188,"15390"
2035012,19.28191375732422,-99.13790130615234,"16020"
2020246,19.30556869506836,-99.20622253417969,"01900"
2020245,19.29633712768555,-99.18527984619141,"14250"
2020242,19.2913932800293,-99.17507171630859,"14000"
2020205,19.37128067016602,-99.19182586669922,"01480"
2019762,19.29422760009766,-99.18184661865234,"14260"
2019659,19.35639190673828,-99.08640289306641,"00000"
2019571,19.32261848449707,-99.13777923583984,"00000"
2019539,19.38594627380371,-99.03684234619141,"00000"
2018204,19.38639068603516,-99.13835144042969,"00000"
1989745,19.5073070526123,-99.23677825927734,"53100"
1988893,19.41247940063477,-99.18159484863281,"00000"
1981152,19.39112281799316,-99.18882751464844,"00000"
1975575,19.3045768737793,-99.19326782226562,"04500"
1936537,19.42767715454102,-99.20278930664062,"00000"
1934847,19.42735481262207,-99.20278930664062,"00000"
1930863,19.34505462646484,-99.16976928710938,"00000"
1929788,19.42893218994141,-99.20721435546875,"00000"
1920975,19.30275344848633,-99.02927398681641,"00000"
1875974,19.50860214233398,-99.23643493652344,"00000"
1875672,19.51992797851562,-99.03387451171875,"00000"
1875339,19.40598297119141,-99.17841339111328,"00000"
1870762,19.3759765625,-99.19215393066406,"00000"
1870626,19.39311218261719,-99.18282318115234,"00000"
1857445,19.39950752258301,-99.18836975097656,"00000"
1856575,19.42476463317871,-99.22235870361328,"00000"
1856407,19.42217254638672,-99.223388671875,"00000"
1856280,19.42994499206543,-99.21171569824219,"00000"
1856263,19.43075370788574,-99.20999908447266,"00000"
1852365,19.40922164916992,-99.19026184082031,"00000"
1851501,19.38962936401367,-99.17386627197266,"00000"
1850933,19.42925643920898,-99.20610046386719,"00000"
1850730,19.42000770568848,-99.19293975830078,"00000"
1850661,19.43674278259277,-99.16880035400391,"00000"
1850538,19.4364185333252,-99.16914367675781,"00000"
1850422,19.4256534576416,-99.19180297851562,"00000"
1850350,19.37396240234375,-99.17045593261719,"00000"
1850348,19.37003517150879,-99.12176513671875,"00000"
1850340,19.43285751342773,-99.19626617431641,"00000"
1850175,19.44710350036621,-99.16468048095703,"00000"
1849512,19.51062393188477,-99.20146179199219,"00000"
1849483,19.44540405273438,-99.14794921875,"00000"
1849377,19.40323066711426,-99.19712829589844,"11830"
1849348,19.45422554016113,-99.21926879882812,"53398"
1849262,19.50827789306641,-99.23643493652344,"53100"
1849211,19.43771362304688,-99.18150329589844,"11320"
1849017,19.40727806091309,-99.18939971923828,"11850"
1848953,19.39303016662598,-99.17223358154297,"03100"
1848906,19.45980834960938,-99.22167205810547,"53398"
1848891,19.43221092224121,-99.13309478759766,"06000"
1848589,19.51053619384766,-99.13094329833984,"07340"
1845694,19.42929649353027,-99.21652221679688,"11000"
1844956,19.35448837280273,-99.17498016357422,"01030"
1844922,19.35383987426758,-99.17635345458984,"01030"
1844921,19.34444618225098,-99.18081665039062,"04360"
1836121,19.43156242370605,-99.20828247070312,"11550"
1835214,19.48028564453125,-99.18749237060547,"02000"
1835070,19.44158935546875,-99.19148254394531,"11520"
1832415,19.38841438293457,-99.16236877441406,"03100"
1832002,19.3012866973877,-99.13143920898438,"14356"
1831242,19.5123233795166,-99.23532104492188,"53100"
1831226,19.63023376464844,-99.12747955322266,"54949"
1831066,19.50738716125488,-99.23652648925781,"53100"
1830812,19.4050121307373,-99.19489288330078,"11860"
1830762,19.35898208618164,-99.14348602294922,"03300"
1830542,19.30427360534668,-99.14511108398438,"04910"
1830483,19.38525772094727,-99.18287658691406,"03800"
1830480,19.38525772094727,-99.18287658691406,"03800"
1830261,19.33051681518555,-99.14064788818359,"04610"
1821687,19.39367866516113,-99.18596649169922,"03820"
1819014,19.44321823120117,-99.21377563476562,"00000"
1817196,19.41855430603027,-99.11796569824219,"15960"
1809193,19.32905387878418,-99.12744140625,"04470"
1809172,19.36299133300781,-99.00396728515625,"00000"
1808895,19.30155944824219,-99.18585968017578,"14020"
1808804,19.29564476013184,-99.15605926513672,"14050"
1808717,19.29742813110352,-99.18537139892578,"14250"
1808702,19.37776756286621,-99.02345275878906,"09970"
1808643,19.38400268554688,-99.03420257568359,"09230"
1805284,19.36026763916016,-99.17678070068359,"01030"
1804695,19.34313583374023,-99.14421081542969,"04040"
1797126,19.43759346008301,-99.18356323242188,"11520"
1782302,19.57800102233887,-99.21086120605469,"52927"
1782081,19.57492828369141,-99.20553588867188,"54015"
1781218,19.28385734558105,-99.12966156005859,"14380"
1780371,19.3075122833252,-99.21514892578125,"01900"
1777168,19.44580841064453,-99.08777618408203,"15430"
1776492,19.45980834960938,-99.12254333496094,"06240"
1776128,19.47635841369629,-99.09172821044922,"07580"
1776046,19.46426010131836,-99.14717102050781,"02990"
1776035,19.45552062988281,-99.11318206787109,"07840"
1775913,19.46676826477051,-99.11764526367188,"07860"
1775905,19.45422554016113,-99.07438659667969,"07970"
1775734,19.43965721130371,-99.0860595703125,"15510"
1770780,19.39454078674316,-99.07288360595703,"08500"
1770065,19.46652603149414,-99.05756378173828,"57170"
1769715,19.49921607971191,-99.04314422607422,"55280"
1769591,19.4700870513916,-99.05550384521484,"57170"
1769549,19.3927059173584,-99.18905639648438,"01180"
1769546,19.49080085754395,-99.04657745361328,"57100"
1769100,19.30952835083008,-99.12410736083984,"04920"
1769007,19.328369140625,-99.11365509033203,"04480"
1768972,19.29669952392578,-99.13524627685547,"00000"
1768880,19.3773021697998,-99.13552093505859,"03500"
1768874,19.31055068969727,-99.12397766113281,"04890"
1768784,19.28592491149902,-99.12741088867188,"14380"
1768738,19.29941177368164,-99.14236450195312,"14370"
1768675,19.3026123046875,-99.18614196777344,"14020"
1768369,19.28683471679688,-99.12728118896484,"14390"
1768264,19.29941177368164,-99.12494659423828,"14300"
1768163,19.30046463012695,-99.14803314208984,"14370"
1768061,19.30664253234863,-99.12065124511719,"04920"
1768028,19.30447578430176,-99.12464141845703,"04920"
1767859,19.29722595214844,-99.12519836425781,"14300"
1767838,19.31121253967285,-99.12394714355469,"04890"
1767817,19.43156433105469,-99.05735778808594,"15640"
1767801,19.29056739807129,-99.15156555175781,"14370"
1767753,19.29714202880859,-99.12529754638672,"14300"
1767671,19.284912109375,-99.12741851806641,"14380"
1767652,19.28329086303711,-99.13150787353516,"16020"
1767619,19.29031562805176,-99.15156555175781,"14370"
1767608,19.27949905395508,-99.12657165527344,"16010"
1767568,19.31189918518066,-99.12419891357422,"04890"
1767521,19.29078483581543,-99.13084411621094,"14357"
1767489,19.29447174072266,-99.15522003173828,"14080"
1767488,19.40080261230469,-99.06349182128906,"08500"
1767423,19.28948783874512,-99.12599182128906,"14390"
1767353,19.4626407623291,-99.05962371826172,"07918"
1767330,19.29609107971191,-99.154296875,"14370"
1767261,19.29285049438477,-99.12564849853516,"14390"
1767256,19.51944160461426,-99.08559417724609,"55349"
1767233,19.29147338867188,-99.10962677001953,"16034"
1767168,19.30996322631836,-99.12406158447266,"04920"
1767126,19.28815269470215,-99.14983367919922,"14610"
1767074,19.30713844299316,-99.12421417236328,"04920"
1767050,19.29345893859863,-99.12738800048828,"14390"
1767047,19.59918785095215,-99.00962829589844,"55070"
1767022,19.30259132385254,-99.12473297119141,"14320"
1767003,19.31040954589844,-99.12395477294922,"04890"
1765827,19.49152946472168,-99.04769897460938,"57100"
1762827,19.35708045959473,-99.14373779296875,"03590"
1762006,19.40197563171387,-99.15558624267578,"03000"
1759253,19.44208526611328,-99.21592712402344,"11500"
1756513,19.37564659118652,-99.02053833007812,"09970"
1751064,19.42541122436523,-99.22235870361328,"00000"
1746940,19.33874702453613,-99.24146270751953,"00000"
1745952,19.33877754211426,-99.24073028564453,"01729"
1745748,19.32233619689941,-99.15060424804688,"00000"
1742741,19.30828285217285,-99.21708679199219,"00000"
1742663,19.44839859008789,-99.16468048095703,"00000"
1742004,19.4360523223877,-99.16984558105469,"00000"
1741889,19.44418907165527,-99.16683197021484,"00000"
1741861,19.44418907165527,-99.16777038574219,"00000"
1741811,19.44224739074707,-99.16639709472656,"00000"
1741803,19.44451332092285,-99.16536712646484,"00000"
1741766,19.42800140380859,-99.20347595214844,"00000"
1741644,19.44289398193359,-99.16605377197266,"00000"
1741601,19.42767715454102,-99.20347595214844,"00000"
1741511,19.44159889221191,-99.16674041748047,"00000"
1741357,19.44224739074707,-99.16605377197266,"00000"
1741297,19.33861541748047,-99.24055480957031,"01729"
1741244,19.44548416137695,-99.16468048095703,"00000"
1741094,19.44289398193359,-99.16605377197266,"00000"
1740977,19.4438648223877,-99.16674041748047,"00000"
1740963,19.33861541748047,-99.23952484130859,"00000"
1740910,19.44418907165527,-99.16777038574219,"00000"
1740832,19.44224739074707,-99.16639709472656,"00000"
1738184,19.33877754211426,-99.24055480957031,"00000"
1737642,19.33901977539062,-99.24081420898438,"01729"
1737429,19.33885765075684,-99.24073028564453,"01729"
1734949,19.38558197021484,-99.19008636474609,"03800"
1731184,19.36351776123047,-99.19107818603516,"03930"
1730922,19.3917350769043,-99.23918151855469,"11910"
1709538,19.55810546875,-99.217041015625,"54020"
1709055,19.44839859008789,-99.22029876708984,"11220"
1709029,19.44969367980957,-99.20999908447266,"11470"
1708916,19.42023086547852,-99.17257690429688,"06700"
1708652,19.33602333068848,-99.17532348632812,"04310"
1708619,19.36841583251953,-99.16639709472656,"03100"
1708570,19.33634757995605,-99.17807006835938,"04360"
1708363,19.3332691192627,-99.14116668701172,"04370"
1686443,19.42984962463379,-99.1614990234375,"06600"
1674436,19.3948917388916,-99.24510955810547,"11910"
1665915,19.34153175354004,-99.23214721679688,"01700"
1665889,19.33901977539062,-99.24107360839844,"01729"
1664759,19.30755424499512,-99.1864013671875,"04530"
1662521,19.36363792419434,-99.27214050292969,"05109"
1661767,19.49039649963379,-99.23703765869141,"53310"
1650882,19.40663146972656,-99.22750854492188,"11000"
1650231,19.39048004150391,-99.19227600097656,"01150"
1650219,19.40598297119141,-99.22819519042969,"11000"
1646960,19.39537811279297,-99.24510955810547,"11700"
1646911,19.39448738098145,-99.24562072753906,"11910"
1646864,19.41229820251465,-99.19403839111328,"11840"
1646655,19.41537475585938,-99.19386291503906,"11850"
1646529,19.43140029907227,-99.20880126953125,"11000"
1646432,19.42868995666504,-99.21699523925781,"11000"
1646255,19.44256973266602,-99.21652221679688,"11200"
1646117,19.39319229125977,-99.23832702636719,"11950"
1639078,19.42638206481934,-99.22280883789062,"11000"
1628037,19.60533332824707,-99.19008636474609,"54769"
1627157,19.62150192260742,-99.16536712646484,"54900"
1625801,19.62117958068848,-99.16742706298828,"54913"
1624953,19.46361351013184,-99.15481567382812,"02980"
1624704,19.36712074279785,-99.19145965576172,"01600"
1624578,19.66515350341797,-99.19935607910156,"54730"
1624570,19.31148147583008,-99.12374114990234,"04800"
1624487,19.52114105224609,-99.21189117431641,"54080"
1624482,19.46187210083008,-99.16056060791016,"02860"
1623362,19.44710350036621,-99.22029876708984,"11220"
1617101,19.31155014038086,-99.20672607421875,"01900"
1612373,19.37720108032227,-99.14054870605469,"03500"
1612307,19.37623977661133,-99.13505554199219,"00000"
1600635,19.42472267150879,-99.14253997802734,"06720"
1598700,19.33847427368164,-99.12629699707031,"04280"
1589510,19.42990303039551,-99.21128845214844,"11000"
1589477,19.42994499206543,-99.21115875244141,"11000"
1589407,19.42986297607422,-99.21128845214844,"11000"
1588670,19.37950897216797,-99.19180297851562,"01420"
1588595,19.50989532470703,-99.23643493652344,"53100"
1588463,19.29325485229492,-99.21583557128906,"14200"
1588441,19.5794563293457,-99.21514892578125,"52927"
1579829,19.42298316955566,-99.16502380371094,"06700"
1576384,19.38962936401367,-99.25068664550781,"05110"
1567884,19.40663146972656,-99.22544860839844,"11000"
1566353,19.36904335021973,-99.18251800537109,"03920"
1565905,19.40250205993652,-99.27360534667969,"52787"
1557978,19.42346954345703,-99.1629638671875,"06600"
1556295,19.3595085144043,-99.23162841796875,"01329"
1556152,19.3489818572998,-99.25274658203125,"01580"
1555614,19.42735481262207,-99.20347595214844,"11100"
1555610,19.38493347167969,-99.1904296875,"03800"
1553655,19.37537956237793,-99.1016845703125,"09410"
1553602,19.37780952453613,-99.14039611816406,"03500"
1553499,19.40355491638184,-99.13618469238281,"06850"
1553496,19.40274429321289,-99.09790802001953,"08400"
1553474,19.40493011474609,-99.0977783203125,"08400"
1553168,19.29908752441406,-99.20983123779297,"14210"
1553149,19.32557487487793,-99.21395111083984,"01900"
1553060,19.33164978027344,-99.21025848388672,"01080"
1553053,19.31431770324707,-99.22098541259766,"10700"
1553018,19.6522216796875,-99.18321990966797,"54879"
1552933,19.31561279296875,-99.22098541259766,"10700"
1543491,19.65539169311523,-99.25259399414062,"54745"
1543267,19.65535926818848,-99.25265502929688,"54745"
1543222,19.65536499023438,-99.25257110595703,"54745"
1539510,19.4566535949707,-99.22004699707031,"53398"
1539491,19.45713806152344,-99.22064208984375,"53398"
1539484,19.45738220214844,-99.14854431152344,"06450"
1538741,19.4289722442627,-99.16193389892578,"06600"
1538308,19.47979736328125,-99.14820098876953,"07760"
1533423,19.40119171142578,-99.20684051513672,"11810"
1533333,19.4001407623291,-99.21221160888672,"01110"
1532827,19.40048408508301,-99.20969390869141,"01120"
1522933,19.33991050720215,-99.13172149658203,"04410"
1519629,19.37732315063477,-99.19163513183594,"03910"
1517934,19.38763999938965,-99.19997406005859,"01150"
1511665,19.50407028198242,-99.07850646972656,"07420"
1506875,19.48303413391113,-99.05035400390625,"57120"
1506636,19.30022239685059,-99.14459991455078,"04910"
1500001,19.45474624633789,-99.14688110351562,"06900"
1498951,19.63702392578125,-99.17017364501953,"54900"
1498117,19.45485687255859,-99.14691925048828,"06900"
1497998,19.35170936584473,-99.18320465087891,"01030"
1493829,19.4289722442627,-99.1739501953125,"00000"
1492269,19.6004810333252,-99.1904296875,"54769"
1491672,19.50746917724609,-99.23677825927734,"53100"
1491369,19.33031463623047,-99.14356994628906,"00000"
1491358,19.33128547668457,-99.14431762695312,"00000"
1491355,19.33047676086426,-99.14382934570312,"00000"
1491286,19.33116340637207,-99.14417266845703,"00000"
1491285,19.33084106445312,-99.14408111572266,"00000"
1491242,19.33116340637207,-99.14417266845703,"00000"
1491213,19.33140754699707,-99.14459991455078,"00000"
1491210,19.32788467407227,-99.14176940917969,"00000"
1491169,19.32760047912598,-99.14142608642578,"00000"
1491165,19.32760047912598,-99.14142608642578,"00000"
1491084,19.32768249511719,-99.14151000976562,"00000"
1490949,19.32766151428223,-99.141357421875,"00000"
1481044,19.4040412902832,-99.11370086669922,"00000"
1472722,19.42023086547852,-99.22510528564453,"00000"
1472569,19.41634559631348,-99.2288818359375,"00000"
1464781,19.42832565307617,-99.21823883056641,"00000"
1464764,19.42929649353027,-99.21514892578125,"00000"
1460022,19.43933296203613,-99.22716522216797,"00000"
1459495,19.43350601196289,-99.13275146484375,"00000"
1459438,19.44030380249023,-99.15541076660156,"00000"
1459432,19.41569709777832,-99.13451385498047,"00000"
1457092,19.34226036071777,-99.22691345214844,"00000"
1456072,19.41747856140137,-99.24081420898438,"00000"
1455707,19.30321884155273,-99.0860595703125,"00000"
1452872,19.34768486022949,-99.18287658691406,"00000"
1434488,19.48740386962891,-99.21712493896484,"00000"
1433030,19.31302070617676,-99.20278930664062,"00000"
1424970,19.41432189941406,-99.17652893066406,"00000"
1418739,19.32533264160156,-99.22201538085938,"00000"
1417710,19.34185409545898,-99.22811126708984,"00000"
1415481,19.42646408081055,-99.22283172607422,"00000"
1413416,19.34671401977539,-99.18081665039062,"00000"
1409128,19.48707962036133,-99.10215759277344,"00000"
1408532,19.48040390014648,-99.11142730712891,"00000"
1406014,19.39950752258301,-99.19077301025391,"00000"
1393554,19.36712074279785,-99.15541076660156,"00000"
1393470,19.33732032775879,-99.14682769775391,"00000"
1393460,19.33205604553223,-99.14494323730469,"00000"
1393340,19.33440399169922,-99.146484375,"00000"
1393260,19.33278465270996,-99.14545440673828,"00000"
1393178,19.36614799499512,-99.14579772949219,"00000"
1379012,19.28142738342285,-99.16275024414062,"00000"
1361703,19.40630722045898,-99.23334503173828,"11700"
1339609,19.28385734558105,-99.21755218505859,"14200"
1333316,19.36799049377441,-99.17526245117188,"03100"
1331329,19.37246513366699,-99.01559448242188,"09140"
1321167,19.36505508422852,-99.08370208740234,"09360"
1316272,19.34509468078613,-99.1676025390625,"04010"
1306477,19.42820358276367,-99.20909881591797,"11000"
1277850,19.29068374633789,-99.17219543457031,"14000"
1275910,19.4169921875,-99.19489288330078,"11850"
1275857,19.42670631408691,-99.20278930664062,"11100"
1275424,19.42735481262207,-99.20313262939453,"11100"
1275338,19.42832565307617,-99.20347595214844,"11000"
1275263,19.30265235900879,-99.19008636474609,"14020"
1271115,19.30824279785156,-99.22463989257812,"00000"
1258163,19.40306854248047,-99.20793914794922,"11810"
1225918,19.24140167236328,-99.16365051269531,"14400"
1206410,19.41537475585938,-99.19454956054688,"11850"
1206358,19.42444038391113,-99.201416015625,"11100"
1206341,19.42573547363281,-99.201416015625,"11100"
1190714,19.3309211730957,-99.14430236816406,"04380"
1190398,19.33100318908691,-99.14425659179688,"04380"
1190310,19.33100318908691,-99.14425659179688,"04380"
1190302,19.33043479919434,-99.14382934570312,"04380"
1188075,19.2950382232666,-99.13155364990234,"14357"
1186336,19.43795776367188,-99.19377899169922,"11550"
1172432,19.37238311767578,-99.15597534179688,"03300"
1169617,19.29562568664551,-99.16042327880859,"14050"
1165211,19.41310691833496,-99.22922515869141,"11000"
1148249,19.4160213470459,-99.22991180419922,"11000"
1136607,19.41537475585938,-99.22956848144531,"11000"
1115463,19.42367172241211,-99.21446228027344,"11000"
1104677,19.35505485534668,-99.21575164794922,"01750"
1096015,19.34711837768555,-99.23523712158203,"01730"
1095587,19.34274482727051,-99.24390411376953,"01720"
1093705,19.34606552124023,-99.23703765869141,"01730"
1082973,19.29876518249512,-99.15884399414062,"04730"
1079759,19.30168151855469,-99.16580200195312,"04739"
1078235,19.42444038391113,-99.21086120605469,"11000"
1078217,19.40663146972656,-99.22716522216797,"11000"
1077341,19.44677925109863,-99.08640289306641,"07969"
1077326,19.45071983337402,-99.08026885986328,"07979"
1076085,19.46361351013184,-99.03902435302734,"57185"
1071974,19.33557891845703,-99.25115966796875,"01870"
1066295,19.41019248962402,-99.23643493652344,"11700"
1063097,19.37627029418945,-99.06005859375,"09208"
1062986,19.39691543579102,-99.23643493652344,"11950"
1060546,19.34010314941406,-99.13179779052734,"04270"
1060480,19.37023735046387,-99.18004608154297,"03230"
1046762,19.37485313415527,-99.16390991210938,"03100"
1037592,19.48958778381348,-99.15206909179688,"02320"
1034137,19.43739128112793,-99.18326568603516,"11590"
1033407,19.50456619262695,-99.13067626953125,"07340"
1031864,19.4344367980957,-99.18000793457031,"11590"
1030516,19.35141181945801,-99.18184661865234,"01050"
1027218,19.42128372192383,-99.17317962646484,"06700"
1025135,19.38177680969238,-99.25858306884766,"05120"
1021738,19.30305862426758,-99.06430816650391,"09930"
997621,19.33796691894531,-99.24364471435547,"01870"
997260,19.47376823425293,-99.10794830322266,"07820"
996985,19.40986824035645,-99.19454956054688,"11840"
996626,19.40889739990234,-99.223388671875,"11000"
996184,19.40177345275879,-99.24622344970703,"11700"
984083,19.4482364654541,-99.13490295410156,"06300"
983727,19.45058250427246,-99.08628082275391,"07969"
978261,19.39432525634766,-99.23334503173828,"11950"
978131,19.32695198059082,-99.3167724609375,"05700"
977922,19.34185409545898,-99.253173828125,"01810"
977876,19.34173393249512,-99.25270080566406,"01810"
971777,19.40630722045898,-99.22785186767578,"11000"
966791,19.31123924255371,-99.21952819824219,"14130"
966790,19.31204986572266,-99.22047424316406,"10700"
966660,19.30913352966309,-99.21823883056641,"14200"
966608,19.31107711791992,-99.21995544433594,"14130"
966530,19.3114013671875,-99.21961212158203,"14130"
966525,19.31107711791992,-99.21926879882812,"14130"
966403,19.30945777893066,-99.21513366699219,"01900"
966352,19.31051063537598,-99.21785736083984,"01900"
966336,19.30949783325195,-99.21459197998047,"01900"
966291,19.31162452697754,-99.21961212158203,"14130"
964068,19.36631011962891,-99.21308898925781,"01620"
962372,19.40630722045898,-99.22750854492188,"11000"
950478,19.43026733398438,-99.21009063720703,"11000"
945102,19.36841583251953,-99.22270202636719,"01430"
944297,19.42970085144043,-99.21382141113281,"11000"
941792,19.30232810974121,-99.17360687255859,"14030"
941507,19.36432647705078,-99.10945129394531,"09070"
940817,19.3994255065918,-99.26682281494141,"52786"
936141,19.51019859313965,-99.12530517578125,"07340"
935579,19.39335441589355,-99.23918151855469,"11950"
923568,19.51059722900391,-99.13089752197266,"07340"
922140,19.34877967834473,-99.28832244873047,"05230"
913388,19.35226058959961,-99.07794952392578,"09837"
913166,19.33375549316406,-99.146484375,"04380"
912925,19.31917762756348,-99.13842010498047,"04870"
912850,19.31950187683105,-99.13824462890625,"04870"
912683,19.31974411010742,-99.13824462890625,"04870"
912513,19.33383750915527,-99.14640045166016,"04380"
912458,19.32079696655273,-99.13927459716797,"04620"
912236,19.33440399169922,-99.14674377441406,"00000"
912196,19.33432197570801,-99.14700317382812,"00000"
912022,19.33407974243164,-99.14657592773438,"00000"
911989,19.26668167114258,-99.11592864990234,"00000"
911895,19.33416175842285,-99.14657592773438,"00000"
911872,19.2742977142334,-99.12056732177734,"00000"
911867,19.33407974243164,-99.14665985107422,"00000"
911852,19.26797866821289,-99.11661529541016,"00000"
911730,19.27753829956055,-99.12210845947266,"00000"
911712,19.26733016967773,-99.11661529541016,"00000"
911577,19.27348709106445,-99.11988067626953,"00000"
911490,19.33456611633301,-99.14631652832031,"00000"
