codigo,basureros,rank_basureros,reporte_falta_agua,rank_reporteagua,reportesretio,rank_reporteretio,aguaresidual,rank_aguaresidual,adecuacinsanitaria,rank_adecuacionsanitaria,fbasureros,freporte_falta_agua,freportesretio,faguaresidual,fadecuacinsanitaria,ranking
11910,1,5,0,,3,5,1,5,.9932,5,5,1,5,5,2,4
11910,1,5,0,,3,5,1,5,.9932,5,5,1,5,5,2,4
11910,1,5,0,,3,5,1,5,.9932,5,5,1,5,5,2,4
11920,0,1,0,1,1,4,0,1,.97829998,4,1,1,5,1,3,3
11930,0,1,0,1,0,1,0,1,1,5,1,1,1,1,2,2
11950,0,1,0,1,10,5,0,1,1,5,1,1,5,1,2,2
12000,0,1,0,,0,,0,1,1,5,1,1,1,1,2,2
12000,0,1,0,,0,,0,1,.75309998,1,1,1,1,1,5,2
12000,0,1,0,,0,,0,1,.75309998,1,1,1,1,1,5,2
12000,0,1,0,,0,,0,1,.75309998,1,1,1,1,1,5,2
12000,0,1,0,,0,,0,1,.75309998,1,1,1,1,1,5,2
12000,0,1,0,,0,,0,1,.75309998,1,1,1,1,1,5,2
12000,0,1,0,,0,,0,1,.75309998,1,1,1,1,1,5,2
12009,0,,22,5,0,1,0,,1,,1,5,1,1,2,2
12070,0,,20,5,0,1,0,,1,,1,5,1,1,2,2
12080,0,1,7,4,0,1,0,1,.74059999,1,1,5,1,1,5,3
12100,0,1,0,,0,,0,1,.7288,1,1,1,1,1,5,2
12100,0,1,0,,0,,0,1,.8096,1,1,1,1,1,5,2
12100,0,1,0,,0,,0,1,.8096,1,1,1,1,1,5,2
12100,0,1,0,,0,,0,1,.8096,1,1,1,1,1,5,2
12100,0,1,0,,0,,0,1,.8096,1,1,1,1,1,5,2
12110,0,1,1,2,0,,0,1,.69459999,1,1,4,1,1,5,3
12110,0,1,1,2,0,,0,1,.69459999,1,1,4,1,1,5,3
12200,0,,156,5,0,,0,,1,,1,5,1,1,2,2
12200,0,,156,5,0,,0,,1,,1,5,1,1,2,2
12200,0,,156,5,0,,0,,1,,1,5,1,1,2,2
12200,0,,156,5,0,,0,,1,,1,5,1,1,2,2
12250,0,1,97,5,0,1,0,1,.60589999,1,1,5,1,1,5,3
12300,0,1,551,5,0,1,0,1,.56830001,1,1,5,1,1,5,3
12400,0,,138,5,0,,0,,1,,1,5,1,1,2,2
12400,0,,138,5,0,,0,,1,,1,5,1,1,2,2
12400,0,,138,5,0,,0,,1,,1,5,1,1,2,2
12410,0,,121,5,0,1,0,,1,,1,5,1,1,2,2
12500,0,1,48,5,0,1,0,1,.5395,1,1,5,1,1,5,3
12600,0,1,11,4,0,1,0,1,.68559998,1,1,5,1,1,5,3
12700,1,5,4,4,0,1,0,1,.63840002,1,5,4,1,1,5,4
12800,0,1,31,5,0,1,0,1,.63849998,1,1,5,1,1,5,3
12910,0,1,10,4,0,1,0,1,.72850001,1,1,5,1,1,5,3
12920,0,,13,4,0,1,0,,1,,1,5,1,1,2,2
12930,0,,14,4,0,1,0,,1,,1,5,1,1,2,2
12940,0,,27,5,0,1,0,,1,,1,5,1,1,2,2
12950,0,1,5,4,0,1,0,1,.59500003,1,1,5,1,1,5,3
13000,0,1,12,4,0,1,0,1,.91140002,3,1,5,1,1,4,3
13009,0,,202,5,0,1,0,,1,,1,5,1,1,2,2
13010,0,1,34,5,0,1,0,1,.85000002,2,1,5,1,1,4,3
13020,0,1,21,5,0,1,0,1,.84100002,2,1,5,1,1,4,3
13030,0,1,14,4,0,1,0,1,.89359999,2,1,5,1,1,4,3
13040,0,1,21,5,0,1,0,1,.8387,2,1,5,1,1,5,3
13050,0,1,66,5,0,1,0,1,.73079997,1,1,5,1,1,5,3
13060,0,1,0,,0,,0,1,.912,3,1,1,1,1,4,2
13060,0,1,0,,0,,0,1,.82550001,2,1,1,1,1,5,2
13060,0,1,0,,0,,0,1,.82550001,2,1,1,1,1,5,2
13063,0,,6,4,0,1,0,,1,,1,5,1,1,2,2
13070,0,1,0,,0,,0,1,.89200002,2,1,1,1,1,4,2
13070,0,1,0,,0,,0,1,.759,1,1,1,1,1,5,2
13080,0,1,0,,0,1,0,1,.5869,1,1,1,1,1,5,2
13080,0,1,0,,0,1,0,1,.86089998,2,1,1,1,1,4,2
13090,0,1,14,4,0,1,0,1,.8168,2,1,5,1,1,5,3
13093,0,1,0,1,0,1,0,1,.82190001,2,1,1,1,1,5,2
13094,0,1,0,1,0,1,0,1,.83329999,2,1,1,1,1,5,2
13099,0,1,54,5,1,4,0,1,.80190003,1,1,5,5,1,5,4
13100,0,1,122,5,0,,0,1,.3813,1,1,5,1,1,5,3
13100,0,1,122,5,0,,0,1,.3813,1,1,5,1,1,5,3
13110,0,,3,3,0,1,0,,1,,1,4,1,1,2,2
13119,0,,0,,0,1,0,,1,,1,1,1,1,2,2
13120,0,1,0,,0,,1,5,.7317,1,1,1,1,5,5,3
13120,0,1,0,,0,,1,5,.67439997,1,1,1,1,5,5,3
13120,0,1,0,,0,,1,5,.67439997,1,1,1,1,5,5,3
13120,0,1,0,,0,,1,5,.67439997,1,1,1,1,5,5,3
13120,0,1,0,,0,,1,5,.67439997,1,1,1,1,5,5,3
13123,0,,16,4,0,1,0,,1,,1,5,1,1,2,2
13129,0,,0,,0,1,0,,1,,1,1,1,1,2,2
13150,0,1,5,4,0,1,0,1,.8114,2,1,5,1,1,5,3
13180,0,1,5,4,0,1,0,1,.838,2,1,5,1,1,5,3
13200,0,1,73,5,0,1,0,1,.88459998,2,1,5,1,1,4,3
13209,0,,72,5,0,1,0,,1,,1,5,1,1,2,2
13210,0,1,13,4,0,1,0,1,.85729998,2,1,5,1,1,4,3
13219,0,1,0,,0,,0,1,.92720002,3,1,1,1,1,4,2
13219,0,1,0,,0,,0,1,.87919998,2,1,1,1,1,4,2
13220,0,1,3,3,0,1,0,1,.90380001,3,1,4,1,1,4,3
13229,0,,17,4,0,1,0,,1,,1,5,1,1,2,2
13230,0,1,2,3,0,1,0,1,.9127,3,1,4,1,1,4,3
13250,0,1,3,3,0,1,0,1,.81599998,2,1,4,1,1,5,3
13270,0,1,8,4,0,,0,1,.87169999,2,1,5,1,1,4,3
13270,0,1,8,4,0,,0,1,.87169999,2,1,5,1,1,4,3
13273,0,1,51,5,0,1,0,1,.97729999,4,1,5,1,1,3,2
13278,0,1,1,2,0,,0,1,.99809998,5,1,4,1,1,2,2
13278,0,1,1,2,0,,0,1,.99809998,5,1,4,1,1,2,2
13278,0,1,1,2,0,,0,1,.99809998,5,1,4,1,1,2,2
13280,0,1,2,3,0,1,0,1,.81400001,2,1,4,1,1,5,3
13300,0,1,0,,0,,0,1,.71249998,1,1,1,1,1,5,2
13300,0,1,0,,0,,0,1,.75880003,1,1,1,1,1,5,2
13300,0,1,0,,0,,0,1,.81019998,1,1,1,1,1,5,2
13300,0,1,0,,0,,0,1,.89910001,2,1,1,1,1,4,2
13300,0,1,0,,0,,0,1,.94809997,3,1,1,1,1,3,2
13300,0,1,0,,0,,0,1,.94809997,3,1,1,1,1,3,2
13310,0,1,20,5,0,1,0,1,.8222,2,1,5,1,1,5,3
13315,0,1,8,4,0,1,0,1,.81199998,2,1,5,1,1,5,3
13316,0,,2,3,0,,0,,1,,1,4,1,1,2,2
13316,0,,2,3,0,,0,,1,,1,4,1,1,2,2
13316,0,,2,3,0,,0,,1,,1,4,1,1,2,2
13317,0,,2,3,0,,0,,1,,1,4,1,1,2,2
13317,0,,2,3,0,,0,,1,,1,4,1,1,2,2
13318,0,,3,3,0,1,0,,1,,1,4,1,1,2,2
13319,0,1,8,4,0,,0,1,.77240002,1,1,5,1,1,5,3
13319,0,1,8,4,0,,0,1,.77240002,1,1,5,1,1,5,3
13360,1,5,0,,0,,0,1,.70819998,1,5,1,1,1,5,3
13360,1,5,0,,0,,0,1,.8197,2,5,1,1,1,5,3
13360,1,5,0,,0,,0,1,.7859,1,5,1,1,1,5,3
13363,0,,1,2,0,1,0,,1,,1,4,1,1,2,2
13400,0,1,203,5,0,1,0,1,.80800003,1,1,5,1,1,5,3
13410,0,,16,4,0,,0,,1,,1,5,1,1,2,2
13410,0,,16,4,0,,0,,1,,1,5,1,1,2,2
13419,0,1,10,4,0,1,0,1,.72610003,1,1,5,1,1,5,3
13420,0,1,44,5,0,1,0,1,.80040002,1,1,5,1,1,5,3
13429,0,,7,4,0,1,0,,1,,1,5,1,1,2,2
13430,0,1,451,5,0,1,0,1,.7895,1,1,5,1,1,5,3
13440,0,1,0,,0,,0,1,.87519997,2,1,1,1,1,4,2
13440,0,1,0,,0,,0,1,.87519997,2,1,1,1,1,4,2
13440,0,1,0,,0,,0,1,.87519997,2,1,1,1,1,4,2
13450,0,1,0,,0,,0,1,.8035,1,1,1,1,1,5,2
13450,0,1,0,,0,,0,1,.80400002,1,1,1,1,1,5,2
13460,0,1,9,4,0,1,0,1,.82249999,2,1,5,1,1,5,3
13500,1,5,0,1,0,,0,1,1,,5,1,1,1,2,3
13508,0,1,0,,0,,0,1,.88849998,2,1,1,1,1,4,2
13508,0,1,0,,0,,0,1,.67820001,1,1,1,1,1,5,2
13509,0,1,0,1,0,1,0,1,.88239998,2,1,1,1,1,4,2
13510,0,1,0,1,0,1,0,1,.8082,1,1,1,1,1,5,2
13520,0,1,1,2,0,1,0,1,.85250002,2,1,4,1,1,4,3
13529,0,,0,,0,1,0,,1,,1,1,1,1,2,2
13530,0,1,0,,0,,0,1,.91140002,3,1,1,1,1,4,2
13530,0,1,0,,0,,0,1,.76899999,1,1,1,1,1,5,2
13540,0,1,0,,0,,0,1,.80650002,1,1,1,1,1,5,2
13540,0,1,0,,0,,0,1,.65460002,1,1,1,1,1,5,2
13545,0,1,142,5,0,1,0,1,.83350003,2,1,5,1,1,5,3
13546,0,,0,,0,1,0,,1,,1,1,1,1,2,2
13549,0,1,73,5,0,1,0,1,.63859999,1,1,5,1,1,5,3
13550,0,1,0,,0,,0,1,.94590002,3,1,1,1,1,3,2
13550,0,1,0,,0,,0,1,.82380003,2,1,1,1,1,5,2
13559,0,,1,2,0,1,0,,1,,1,4,1,1,2,2
13600,0,,6,4,0,1,0,,1,,1,5,1,1,2,2
13601,0,1,0,1,0,,1,5,1,,1,1,1,5,2,3
13610,0,,4,4,0,1,0,,1,,1,4,1,1,2,2
13625,0,,47,5,0,1,0,,1,,1,5,1,1,2,2
13630,0,,4,4,0,1,0,,1,,1,4,1,1,2,2
13640,0,,10,4,0,1,0,,1,,1,5,1,1,2,2
13700,0,1,0,,0,,0,1,.5923,1,1,1,1,1,5,2
13700,0,1,0,,0,,0,1,.75919998,1,1,1,1,1,5,2
14000,0,1,0,,0,,0,1,.93449998,3,1,1,1,1,3,2
14000,0,1,0,,0,,0,1,.99049997,5,1,1,1,1,2,2
14009,0,1,6,4,0,1,1,5,1,,1,5,1,5,2,3
14010,0,1,2,3,3,5,0,1,.99790001,5,1,4,5,1,2,3
14017,0,,0,,0,1,0,,1,,1,1,1,1,2,2
14020,0,1,1,2,5,5,0,1,.99940002,5,1,4,5,1,2,3
14030,0,1,2,3,3,5,0,1,.90810001,3,1,4,5,1,4,3
14038,0,,0,,0,,0,,1,,1,1,1,1,2,2
14038,0,,0,,0,,0,,1,,1,1,1,1,2,2
14039,0,1,3,3,0,,0,1,.94739997,3,1,4,1,1,3,2
14039,0,1,3,3,0,,0,1,.94739997,3,1,4,1,1,3,2
14040,0,1,0,,0,,0,1,.94510001,3,1,1,1,1,3,2
14040,0,1,0,,0,,0,1,.9181,3,1,1,1,1,4,2
14049,0,1,0,1,0,1,0,1,.9012,2,1,1,1,1,4,2
14050,0,1,2,3,13,5,0,1,.98390001,4,1,4,5,1,3,3
14060,0,1,0,1,1,4,0,1,.99220002,5,1,1,5,1,2,2
14070,0,1,0,,0,,0,1,.9763,4,1,1,1,1,3,2
14070,0,1,0,,0,,0,1,.9411,3,1,1,1,1,3,2
14070,0,1,0,,0,,0,1,.91070002,3,1,1,1,1,4,2
14070,0,1,0,,0,,0,1,.91070002,3,1,1,1,1,4,2
14080,0,1,0,,0,,0,1,.98680001,4,1,1,1,1,2,2
14080,0,1,0,,0,,0,1,.97130001,4,1,1,1,1,3,2
14090,0,1,52,5,4,5,0,1,.9989,5,1,5,5,1,2,3
14098,0,,0,,0,1,0,,1,,1,1,1,1,2,2
14100,1,5,0,,0,,0,1,.80419999,1,5,1,1,1,5,3
14100,1,5,0,,0,,0,1,.62349999,1,5,1,1,1,5,3
14100,1,5,0,,0,,0,1,.67830002,1,5,1,1,1,5,3
14100,1,5,0,,0,,0,1,.72930002,1,5,1,1,1,5,3
14100,1,5,0,,0,,0,1,.77209997,1,5,1,1,1,5,3
14108,0,1,36,5,0,,0,1,.62239999,1,1,5,1,1,5,3
14108,0,1,36,5,0,,0,1,.62239999,1,1,5,1,1,5,3
14110,0,1,0,,0,,0,1,.93769997,3,1,1,1,1,3,2
14110,0,1,0,,0,,0,1,.99870002,5,1,1,1,1,2,2
14120,0,1,0,1,0,1,0,1,.99860001,5,1,1,1,1,2,2
14129,0,,1,2,0,1,0,,1,,1,4,1,1,2,2
14130,0,,4,4,5,5,0,,1,,1,4,5,1,2,3
14140,0,1,0,1,3,5,0,1,.98509997,4,1,1,5,1,2,2
14141,0,,0,,0,1,0,,1,,1,1,1,1,2,2
14148,0,,0,,0,1,0,,1,,1,1,1,1,2,2
14149,0,,4,4,0,1,0,,1,,1,4,1,1,2,2
14150,0,1,2,3,0,1,0,1,.94940001,3,1,4,1,1,3,2
14160,0,1,2,3,0,1,0,1,.78780001,1,1,4,1,1,5,3
14200,0,1,0,,0,,1,5,.85900003,2,1,1,1,5,4,3
14200,0,1,0,,0,,1,5,.95289999,4,1,1,1,5,3,3
14208,0,1,0,1,0,1,0,1,.8901,2,1,1,1,1,4,2
14209,0,1,3,3,0,1,0,1,.74860001,1,1,4,1,1,5,3
14210,0,1,0,1,3,5,0,1,.99849999,5,1,1,5,1,2,2
14219,0,,8,4,0,,0,,1,,1,5,1,1,2,2
14219,0,,8,4,0,,0,,1,,1,5,1,1,2,2
14220,0,1,0,,0,,0,1,.7608,1,1,1,1,1,5,2
14220,0,1,0,,0,,0,1,.81269997,2,1,1,1,1,5,2
14230,0,1,32,5,0,1,0,1,.66229999,1,1,5,1,1,5,3
14239,0,1,4,4,0,1,0,1,.79159999,1,1,4,1,1,5,3
14240,0,1,0,,0,,0,1,.77569997,1,1,1,1,1,5,2
14240,0,1,0,,0,,0,1,.79369998,1,1,1,1,1,5,2
14248,0,1,19,5,0,1,0,1,.73769999,1,1,5,1,1,5,3
14250,0,1,0,,0,,0,1,.78789997,1,1,1,1,1,5,2
14250,0,1,0,,0,,0,1,.91339999,3,1,1,1,1,4,2
14250,0,1,0,,0,,0,1,.75629997,1,1,1,1,1,5,2
14250,0,1,0,,0,,0,1,.54430002,1,1,1,1,1,5,2
14260,0,1,0,,0,,1,5,.8919,2,1,1,1,5,4,3
14260,0,1,0,,0,,1,5,.92659998,3,1,1,1,5,4,3
14265,0,,0,,1,4,0,,1,,1,1,5,1,2,2
14266,0,1,0,1,0,1,0,1,.9874,4,1,1,1,1,2,2
14267,0,1,8,4,1,4,0,1,.94590002,3,1,5,5,1,3,3
14268,0,1,0,1,0,1,0,1,.92079997,3,1,1,1,1,4,2
14269,0,1,0,1,0,1,0,1,.96069998,4,1,1,1,1,3,2
14270,0,,21,5,0,1,0,,1,,1,5,1,1,2,2
14273,0,,215,5,0,1,0,,1,,1,5,1,1,2,2
14275,0,,38,5,1,4,0,,1,,1,5,5,1,2,3
14276,0,,1,2,0,1,0,,1,,1,4,1,1,2,2
14300,0,1,0,,0,,0,1,1,5,1,1,1,1,2,2
14300,0,1,0,,0,,0,1,.99849999,5,1,1,1,1,2,2
14300,0,1,0,,0,,0,1,1,5,1,1,1,1,2,2
14307,0,,0,,0,1,0,,1,,1,1,1,1,2,2
14308,0,1,0,1,0,,0,1,.99959999,5,1,1,1,1,2,2
14308,0,1,0,1,0,,0,1,.99959999,5,1,1,1,1,2,2
14309,0,,3,3,0,1,0,,1,,1,4,1,1,2,2
14310,0,1,0,,0,,0,1,.99959999,5,1,1,1,1,2,2
14310,0,1,0,,0,,0,1,1,5,1,1,1,1,2,2
14310,0,1,0,,0,,0,1,1,5,1,1,1,1,2,2
14320,0,1,1,2,1,4,0,1,1,5,1,4,5,1,2,3
14324,0,,0,,0,1,0,,1,,1,1,1,1,2,2
14325,0,1,1,2,0,1,0,1,.99919999,5,1,4,1,1,2,2
14326,0,1,1,2,0,,0,1,.99739999,5,1,4,1,1,2,2
14326,0,1,1,2,0,,0,1,.99739999,5,1,4,1,1,2,2
14327,0,,0,,0,1,0,,1,,1,1,1,1,2,2
14328,0,,1,2,0,,0,,1,,1,4,1,1,2,2
14328,0,,1,2,0,,0,,1,,1,4,1,1,2,2
14329,0,,1,2,0,1,0,,1,,1,4,1,1,2,2
14330,0,1,0,,0,,1,5,.99650002,5,1,1,1,5,2,3
14330,0,1,0,,0,,1,5,.99830002,5,1,1,1,5,2,3
14330,0,1,0,,0,,1,5,.99830002,5,1,1,1,5,2,3
14334,0,,9,4,0,1,0,,1,,1,5,1,1,2,2
14335,0,,0,,0,,0,,1,,1,1,1,1,2,2
14335,0,,0,,0,,0,,1,,1,1,1,1,2,2
14336,0,,0,,2,5,0,,1,,1,1,5,1,2,2
14337,0,,0,,0,1,0,,1,,1,1,1,1,2,2
14338,0,,0,,0,,0,,1,,1,1,1,1,2,2
14338,0,,0,,0,,0,,1,,1,1,1,1,2,2
14339,0,,0,,0,1,0,,1,,1,1,1,1,2,2
14340,0,1,0,,0,,0,1,.99760002,5,1,1,1,1,2,2
14340,0,1,0,,0,,0,1,.99589998,5,1,1,1,1,2,2
14350,0,1,2,3,0,1,0,1,.99790001,5,1,4,1,1,2,2
14356,0,,2,3,1,4,0,,1,,1,4,5,1,2,3
14357,1,5,0,,0,,0,1,.99669999,5,5,1,1,1,2,3
14357,1,5,0,,0,,0,1,.99809998,5,5,1,1,1,2,3
14358,0,,1,2,0,1,0,,1,,1,4,1,1,2,2
14360,0,1,0,,0,,0,1,.99760002,5,1,1,1,1,2,2
14360,0,1,0,,0,,0,1,.99309999,5,1,1,1,1,2,2
14360,0,1,0,,0,,0,1,.99309999,5,1,1,1,1,2,2
14370,0,1,0,,0,,0,1,.80419999,1,1,1,1,1,5,2
14370,0,1,0,,0,,0,1,.9673,4,1,1,1,1,3,2
14370,0,1,0,,0,,0,1,.98479998,4,1,1,1,1,2,2
14370,0,1,0,,0,,0,1,.98479998,4,1,1,1,1,2,2
14376,0,1,8,4,1,4,0,1,.972,4,1,5,5,1,3,3
14377,0,1,1,2,0,1,0,1,1,5,1,4,1,1,2,2
14378,0,,0,,0,1,0,,1,,1,1,1,1,2,2
14380,0,1,0,,0,,0,1,1,5,1,1,1,1,2,2
14380,0,1,0,,0,,0,1,.94870001,3,1,1,1,1,3,2
14386,0,1,0,1,0,1,0,1,1,5,1,1,1,1,2,2
14387,0,1,0,1,1,4,0,1,.90960002,3,1,1,5,1,4,3
14388,0,1,10,4,1,4,0,1,.9418,3,1,5,5,1,3,3
14389,0,1,2,3,0,1,0,1,.98619998,4,1,4,1,1,2,2
14390,0,1,0,,0,,0,1,.9932,5,1,1,1,1,2,2
14390,0,1,0,,0,,0,1,1,5,1,1,1,1,2,2
14390,0,1,0,,0,,0,1,.99910003,5,1,1,1,1,2,2
14390,0,1,0,,0,,0,1,.99949998,5,1,1,1,1,2,2
14399,0,,0,,0,1,0,,1,,1,1,1,1,2,2
14400,0,1,2379,5,2,5,0,1,.66439998,1,1,5,5,1,5,4
14406,0,1,6,4,0,1,1,5,.70370001,1,1,5,1,5,5,4
14408,0,1,2,3,0,1,0,1,.65109998,1,1,4,1,1,5,3
14409,0,1,10,4,0,1,0,1,.64539999,1,1,5,1,1,5,3
14410,0,1,1,2,0,1,0,1,.94630003,3,1,4,1,1,3,2
14420,0,1,0,,0,,0,1,.87769997,2,1,1,1,1,4,2
14420,0,1,0,,0,,0,1,.91930002,3,1,1,1,1,4,2
14420,0,1,0,,0,,0,1,.70920002,1,1,1,1,1,5,2
14426,0,1,0,,0,,0,1,.84500003,2,1,1,1,1,4,2
14426,0,1,0,,0,,0,1,.96149999,4,1,1,1,1,3,2
14427,0,1,23,5,0,,0,1,.77670002,1,1,5,1,1,5,3
14427,0,1,23,5,0,,0,1,.77670002,1,1,5,1,1,5,3
14428,0,,0,,0,1,0,,1,,1,1,1,1,2,2
14429,0,1,6,4,0,1,0,1,.83350003,2,1,5,1,1,5,3
14430,0,1,0,,0,,0,1,.88669997,2,1,1,1,1,4,2
14430,0,1,0,,0,,0,1,.96340001,4,1,1,1,1,3,2
14438,0,1,5,4,0,1,0,1,.85970002,2,1,5,1,1,4,3
14439,0,1,9,4,0,1,0,1,.93769997,3,1,5,1,1,3,2
14440,0,1,2,3,0,1,0,1,.90170002,2,1,4,1,1,4,3
14449,0,1,0,,0,,0,1,.91360003,3,1,1,1,1,4,2
14449,0,1,0,,0,,0,1,.94739997,3,1,1,1,1,3,2
14449,0,1,0,,0,,0,1,.94220001,3,1,1,1,1,3,2
14450,0,,0,,0,1,0,,1,,1,1,1,1,2,2
14456,0,,28,5,0,1,0,,1,,1,5,1,1,2,2
14460,0,1,7,4,0,1,0,1,.76899999,1,1,5,1,1,5,3
14470,0,1,222,5,0,,0,1,.32949999,1,1,5,1,1,5,3
14470,0,1,222,5,0,,0,1,.32949999,1,1,5,1,1,5,3
14476,0,1,44,5,0,1,0,1,.57450002,1,1,5,1,1,5,3
14479,0,1,81,5,0,1,1,5,.6336,1,1,5,1,5,5,4
14480,0,1,428,5,0,1,0,1,.27669999,1,1,5,1,1,5,3
14490,0,1,1948,5,0,1,0,1,.2674,1,1,5,1,1,5,3
14500,0,1,4725,5,0,1,0,1,.27360001,1,1,5,1,1,5,3
14520,0,,10,4,0,1,0,,1,,1,5,1,1,2,2
14529,0,,2,3,0,1,0,,1,,1,4,1,1,2,2
14550,0,,4,4,0,1,0,,1,,1,4,1,1,2,2
14600,0,1,2,3,0,1,0,1,.99739999,5,1,4,1,1,2,2
14608,0,1,0,1,0,1,0,1,.98680001,4,1,1,1,1,2,2
14609,0,1,2,3,0,1,0,1,.98390001,4,1,4,1,1,3,2
14610,0,1,7,4,7,5,0,1,.9946,5,1,5,5,1,2,3
14620,0,1,1,2,0,,0,1,1,5,1,4,1,1,2,2
14620,0,1,1,2,0,,0,1,1,5,1,4,1,1,2,2
14629,0,1,3,3,0,1,0,1,.99860001,5,1,4,1,1,2,2
14630,0,1,0,,0,,0,1,.98809999,4,1,1,1,1,2,2
14630,0,1,0,,0,,0,1,.9939,5,1,1,1,1,2,2
14639,0,,2,3,0,1,0,,1,,1,4,1,1,2,2
14640,0,1,0,1,0,1,1,5,.87889999,2,1,1,1,5,4,3
14643,0,1,1,2,0,1,0,1,.90219998,2,1,4,1,1,4,3
14646,0,1,7,4,0,1,0,1,.92409998,3,1,5,1,1,4,3
14647,0,1,0,,0,,0,1,.91710001,3,1,1,1,1,4,2
14647,0,1,0,,0,,0,1,.96030003,4,1,1,1,1,3,2
14647,0,1,0,,0,,0,1,.95090002,4,1,1,1,1,3,2
14650,0,1,18,5,1,4,0,1,.77819997,1,1,5,5,1,5,4
14651,0,,0,,0,1,0,,1,,1,1,1,1,2,2
14653,0,1,0,1,0,1,0,1,.8937,2,1,1,1,1,4,2
14654,0,,184,5,0,,0,,1,,1,5,1,1,2,2
14654,0,,184,5,0,,0,,1,,1,5,1,1,2,2
14655,0,,267,5,0,1,0,,1,,1,5,1,1,2,2
14656,1,5,0,1,0,,0,1,1,,5,1,1,1,2,3
14657,0,1,13,4,0,1,0,1,.73570001,1,1,5,1,1,5,3
14658,0,1,2,3,0,1,0,1,.80180001,1,1,4,1,1,5,3
14659,1,5,0,1,0,1,0,1,.8039,1,5,1,1,1,5,3
14700,0,1,1690,5,0,1,0,1,.36680001,1,1,5,1,1,5,3
14710,0,1,1267,5,0,1,0,1,.42910001,1,1,5,1,1,5,3
14720,0,1,173,5,0,1,0,1,.63480002,1,1,5,1,1,5,3
14730,0,1,92,5,0,1,0,1,.54189998,1,1,5,1,1,5,3
14734,0,,957,5,0,1,0,,1,,1,5,1,1,2,2
14735,0,,897,5,0,,0,,1,,1,5,1,1,2,2
14735,0,,897,5,0,,0,,1,,1,5,1,1,2,2
14737,0,1,11,4,0,1,0,1,.65319997,1,1,5,1,1,5,3
14738,0,1,227,5,1,4,0,1,.45559999,1,1,5,5,1,5,4
14739,0,1,62,5,0,1,0,1,.68760002,1,1,5,1,1,5,3
14740,0,1,51,5,0,1,0,1,.64529997,1,1,5,1,1,5,3
14748,0,1,0,,0,,0,1,.7942,1,1,1,1,1,5,2
14748,0,1,0,,0,,0,1,.60720003,1,1,1,1,1,5,2
14749,0,1,18,5,0,1,0,1,.74150002,1,1,5,1,1,5,3
14750,0,,0,,0,1,0,,1,,1,1,1,1,2,2
14760,0,,138,5,0,1,0,,1,,1,5,1,1,2,2
14780,0,,0,,0,1,0,,1,,1,1,1,1,2,2
14790,0,,8,4,0,1,0,,1,,1,5,1,1,2,2
14900,0,1,494,5,0,1,0,1,.30509999,1,1,5,1,1,5,3
15000,0,1,2,3,1,4,1,5,.95429999,4,1,4,5,5,3,4
15010,0,1,0,1,0,1,0,1,.95450002,4,1,1,1,1,3,2
15020,0,1,0,1,0,1,1,5,.95310003,4,1,1,1,5,3,3
15100,0,1,1,2,0,1,0,1,.96469998,4,1,4,1,1,3,2
15120,0,,0,,0,1,0,,1,,1,1,1,1,2,2
15200,0,1,0,1,0,1,0,1,.97030002,4,1,1,1,1,3,2
15210,0,1,1,2,0,1,0,1,.94510001,3,1,4,1,1,3,2
15220,1,5,0,,0,,0,1,.9795,4,5,1,1,1,3,3
15220,1,5,0,,0,,0,1,.99299997,5,5,1,1,1,2,3
15230,0,1,0,1,0,1,0,1,.93449998,3,1,1,1,1,3,2
15240,0,1,0,1,0,1,0,1,.99510002,5,1,1,1,1,2,2
15250,0,1,0,1,0,1,0,1,.9885,4,1,1,1,1,2,2
15260,0,1,0,1,0,1,0,1,.96259999,4,1,1,1,1,3,2
15270,0,1,0,1,0,1,0,1,.96759999,4,1,1,1,1,3,2
15280,0,1,0,1,0,1,0,1,.93760002,3,1,1,1,1,3,2
15290,0,1,0,1,0,1,0,1,.9698,4,1,1,1,1,3,2
15299,0,,1,2,0,1,0,,1,,1,4,1,1,2,2
15300,0,1,0,1,1,4,0,1,.95630002,4,1,1,5,1,3,3
15309,0,1,0,1,0,1,0,1,.95050001,4,1,1,1,1,3,2
15310,1,5,0,,0,1,0,1,.87639999,2,5,1,1,1,4,3
15310,1,5,0,,0,1,0,1,.87639999,2,5,1,1,1,4,3
15320,0,1,0,1,0,1,0,1,.90600002,3,1,1,1,1,4,2
15330,0,1,0,1,0,1,0,1,.90490001,3,1,1,1,1,4,2
15339,0,1,0,1,0,1,0,1,.92650002,3,1,1,1,1,4,2
15340,0,1,1,2,0,1,0,1,.95160002,4,1,4,1,1,3,2
15350,0,1,0,1,0,1,0,1,.9835,4,1,1,1,1,3,2
15370,0,1,0,1,0,1,0,1,.84920001,2,1,1,1,1,4,2
15380,0,1,0,1,0,1,0,1,.96240002,4,1,1,1,1,3,2
15390,0,1,0,1,1,4,0,1,.99309999,5,1,1,5,1,2,2
15400,0,1,0,1,0,1,0,1,.92930001,3,1,1,1,1,4,2
15410,0,1,1,2,0,1,0,1,.92720002,3,1,4,1,1,4,3
15420,0,1,0,1,0,1,0,1,.96390003,4,1,1,1,1,3,2
15430,0,1,0,1,1,4,0,1,.95270002,4,1,1,5,1,3,3
15440,0,1,0,1,0,1,0,1,.98119998,4,1,1,1,1,3,2
