codigo,basureros,reporte_falta_agua,reportesretio,aguaresidual,adecuacinsanitaria,fbasureros,freporte_falta_agua,freportesretio,faguaresidual,fadecuacinsanitaria,ranking
8650,0,3,0,0,.8809,1,4,1,1,4,4
8700,0,0,0,0,.8963,1,1,1,1,4,4
8710,0,0,0,0,.8963,1,1,1,1,4,4
8720,0,0,0,0,.9371,1,1,1,1,3,3
8730,0,3,0,0,.9274,1,4,1,1,3,3
8760,0,0,0,0,.9097,1,1,1,1,3,3
8760,0,0,0,0,.9985000000000001,1,1,1,1,1,1
8760,0,0,0,0,.9446,1,1,1,1,3,3
8770,0,0,0,0,.9097,1,1,1,1,3,3
8800,0,0,0,0,.9714,1,1,1,1,2,2
8810,1,0,0,0,.9973,5,1,1,1,1,2
8820,0,0,0,0,,1,1,1,1,,0
8820,0,0,0,0,,1,1,1,1,,0
8830,0,0,1,0,.9983,1,1,5,1,1,2
8840,0,0,0,0,.9971,1,1,1,1,1,1
8900,0,0,0,0,.9971,1,1,1,1,1,1
8910,0,1,0,0,.9011,1,4,1,1,4,4
8920,0,0,0,0,.9423,1,1,1,1,3,3
8930,0,3,0,0,,1,4,1,1,,0
8930,0,3,0,0,,1,4,1,1,,0
9000,0,0,0,0,.8017,1,1,1,1,5,5
9000,0,0,0,0,.7692,1,1,1,1,5,5
9000,0,0,0,0,.7686,1,1,1,1,5,5
9000,0,0,0,0,.764,1,1,1,1,5,5
9000,0,0,0,0,.8942,1,1,1,1,4,4
9000,0,0,0,0,.8013,1,1,1,1,5,5
9000,0,0,0,0,.5847,1,1,1,1,5,5
9009,0,8,0,0,,1,5,1,1,,0
9010,0,4,0,0,.9955000000000001,1,4,1,1,1,2
9020,0,7,0,0,.9522000000000001,1,5,1,1,2,2
9030,0,5,0,0,.9971,1,5,1,1,1,2
9040,0,2,0,0,.698,1,4,1,1,5,5
9040,0,2,0,0,,1,4,1,1,,0
9060,0,0,0,1,.9761,1,1,1,5,2,3
9060,0,0,0,1,.9544,1,1,1,5,2,3
9070,0,14,1,0,.9802,1,5,5,1,2,3
9080,0,2,0,0,,1,4,1,1,,0
9080,0,2,0,0,.9935000000000001,1,4,1,1,1,2
9089,0,2,1,0,.9987,1,4,5,1,1,2
9090,0,20,0,0,.9937,1,5,1,1,1,2
9099,0,1,0,0,.9629,1,4,1,1,2,2
9100,0,23,1,0,.9568,1,5,5,1,2,3
9110,0,2,0,0,,1,4,1,1,,0
9120,0,0,0,0,,1,1,1,1,,0
9130,0,64,0,0,.901,1,5,1,1,4,4
9140,0,66,1,0,.9095,1,5,5,1,3,3
9150,0,2,0,0,,1,4,1,1,,0
9150,0,2,0,0,,1,4,1,1,,0
9160,0,2,0,0,,1,4,1,1,,0
9160,0,2,0,0,,1,4,1,1,,0
9170,0,0,0,0,,1,1,1,1,,0
9180,0,96,0,1,.9601,1,5,1,5,2,3
9200,0,91,0,0,.9858,1,5,1,1,2,2
9207,0,0,0,0,,1,1,1,1,,0
9208,0,217,0,0,,1,5,1,1,,0
9208,0,217,0,0,.8527,1,5,1,1,4,4
9208,0,217,0,0,,1,5,1,1,,0
9208,0,217,0,0,,1,5,1,1,,0
9208,0,217,0,0,,1,5,1,1,,0
9208,0,217,0,0,,1,5,1,1,,0
9208,0,217,0,0,,1,5,1,1,,0
9208,0,217,0,0,,1,5,1,1,,0
9208,0,217,0,0,,1,5,1,1,,0
9208,0,217,0,0,,1,5,1,1,,0
9209,0,614,0,0,.752,1,5,1,1,5,5
9209,0,614,0,0,,1,5,1,1,,0
9210,0,72,0,0,,1,5,1,1,,0
9210,0,72,0,0,.9487,1,5,1,1,3,3
9210,0,72,0,0,,1,5,1,1,,0
9219,0,3,0,0,,1,4,1,1,,0
9220,0,187,0,0,.9629,1,5,1,1,2,2
9226,0,0,0,0,,1,1,1,1,,0
9227,0,9,0,0,,1,5,1,1,,0
9227,0,9,0,0,,1,5,1,1,,0
9228,0,73,0,0,,1,5,1,1,,0
9229,0,2,0,0,,1,4,1,1,,0
9230,0,0,0,0,.9189000000000001,1,1,1,1,3,3
9230,0,0,0,0,.988,1,1,1,1,2,2
9230,0,0,0,0,.8792,1,1,1,1,4,4
9230,0,0,0,0,.8852,1,1,1,1,4,4
9233,0,5,0,0,,1,5,1,1,,0
9239,0,59,0,0,.9775,1,5,1,1,2,2
9240,0,114,0,0,.9743000000000001,1,5,1,1,2,2
9249,0,2,0,0,.9136,1,4,1,1,3,3
9250,0,17,0,0,.9321,1,5,1,1,3,3
9250,0,17,0,0,,1,5,1,1,,0
9250,0,17,0,0,,1,5,1,1,,0
9260,0,51,0,0,.9912,1,5,1,1,1,2
9270,0,14,0,0,.999,1,5,1,1,1,2
9280,0,3,0,0,.9641,1,4,1,1,2,2
9290,0,110,0,0,,1,5,1,1,,0
9290,0,110,0,0,,1,5,1,1,,0
9290,0,110,0,0,.9057,1,5,1,1,3,3
9300,0,55,0,0,.8741,1,5,1,1,4,4
9310,0,0,0,0,.7838000000000001,1,1,1,1,5,5
9310,0,0,0,0,.7838000000000001,1,1,1,1,5,5
9310,0,0,0,0,.8436,1,1,1,1,4,4
9319,0,31,0,0,.9972,1,5,1,1,1,2
9320,0,23,0,0,.9339,1,5,1,1,3,3
9330,0,14,0,0,,1,5,1,1,,0
9350,0,2,0,0,.9136,1,4,1,1,3,3
9359,0,0,0,0,.9619,1,1,1,1,2,2
9360,0,0,0,0,,1,1,1,1,,0
9360,0,0,0,0,,1,1,1,1,,0
9360,0,0,0,0,.9300000000000001,1,1,1,1,3,3
9360,0,0,0,0,.9071,1,1,1,1,3,3
9360,0,0,0,0,,1,1,1,1,,0
9366,0,0,0,0,,1,1,1,1,,0
9368,0,0,0,0,,1,1,1,1,,0
9369,0,11,0,0,,1,5,1,1,,0
9369,0,11,0,0,,1,5,1,1,,0
9369,0,11,0,0,,1,5,1,1,,0
9400,0,0,0,0,.9419,1,1,1,1,3,3
9400,0,0,0,0,.8502,1,1,1,1,4,4
9400,0,0,0,0,,1,1,1,1,,0
9410,0,0,0,0,.959,1,1,1,1,2,2
9410,0,0,0,0,.8834,1,1,1,1,4,4
9410,0,0,0,0,.8844,1,1,1,1,4,4
9410,0,0,0,0,.8844,1,1,1,1,4,4
9420,0,0,0,0,.8592,1,1,1,1,4,4
9420,0,0,0,0,.9205,1,1,1,1,3,3
9429,0,2,0,0,.9564,1,4,1,1,2,2
9430,0,0,0,0,.8804,1,1,1,1,4,4
9430,0,0,0,0,.9226,1,1,1,1,3,3
9437,0,1,0,0,,1,4,1,1,,0
9438,0,8,0,0,.8217,1,5,1,1,4,4
9440,0,0,0,0,.9499,1,1,1,1,3,3
9440,0,0,0,0,.9342,1,1,1,1,3,3
9440,0,0,0,0,.9118000000000001,1,1,1,1,3,3
9450,0,3,0,0,.9984,1,4,1,1,1,2
9460,0,0,0,0,1,1,1,1,1,1,1
9470,0,2,0,0,1,1,4,1,1,1,2
9479,0,9,0,0,.9946,1,5,1,1,1,2
9480,0,1,0,0,.9994,1,4,1,1,1,2
9500,0,0,0,0,.7857,1,1,1,1,5,5
9500,0,0,0,0,.7731,1,1,1,1,5,5
9510,0,2330,0,0,.8504,1,5,1,1,4,4
9519,0,5,0,0,.8504,1,5,1,1,4,4
9520,0,0,0,0,.8135,1,1,1,1,4,4
9520,0,0,0,0,.825,1,1,1,1,4,4
9530,0,28,0,0,.8253,1,5,1,1,4,4
9540,1,0,0,0,,5,1,1,1,,0
9550,0,85,0,0,.723,1,5,1,1,5,5
9560,0,177,0,0,.831,1,5,1,1,4,4
9570,0,252,0,0,.7857,1,5,1,1,5,5
9577,0,6,0,0,,1,5,1,1,,0
9577,0,6,0,0,,1,5,1,1,,0
9577,0,6,0,0,,1,5,1,1,,0
9578,0,92,0,0,.9046,1,5,1,1,3,3
9579,0,4,0,0,,1,4,1,1,,0
9579,0,4,0,0,,1,4,1,1,,0
9600,1,75,0,0,.7247,5,5,1,1,5,5
9608,0,108,0,0,.8228,1,5,1,1,4,4
9609,0,45,0,0,.8228,1,5,1,1,4,4
9620,0,154,1,0,.7351,1,5,5,1,5,5
9630,0,0,0,0,.7138,1,1,1,1,5,5
9630,0,0,0,0,.7545,1,1,1,1,5,5
9630,0,0,0,0,.5254,1,1,1,1,5,5
9630,0,0,0,0,.717,1,1,1,1,5,5
9630,0,0,0,0,.6889,1,1,1,1,5,5
9630,0,0,0,0,.651,1,1,1,1,5,5
9630,0,0,0,0,.6633,1,1,1,1,5,5
9630,0,0,0,0,.5905,1,1,1,1,5,5
9630,0,0,0,0,.6602,1,1,1,1,5,5
9630,0,0,0,0,.613,1,1,1,1,5,5
9630,0,0,0,0,.5955,1,1,1,1,5,5
9630,0,0,0,0,.6521,1,1,1,1,5,5
9630,0,0,0,0,.5976,1,1,1,1,5,5
9630,0,0,0,0,.707,1,1,1,1,5,5
9630,0,0,0,0,.6614,1,1,1,1,5,5
9637,0,497,0,0,.5156,1,5,1,1,5,5
9638,0,220,0,0,.6406,1,5,1,1,5,5
9640,0,0,0,0,.5272,1,1,1,1,5,5
9640,0,0,0,0,.743,1,1,1,1,5,5
9648,0,107,0,0,.5847,1,5,1,1,5,5
9660,0,378,0,0,.8151000000000001,1,5,1,1,4,4
9670,1,66,0,0,.7128,5,5,1,1,5,5
9680,0,54,0,0,.7162,1,5,1,1,5,5
9689,0,5,0,0,.6602,1,5,1,1,5,5
9690,0,340,0,0,.6787,1,5,1,1,5,5
9696,1,321,0,0,.5861,5,5,1,1,5,5
9698,0,204,0,0,.659,1,5,1,1,5,5
9700,0,0,0,0,.8035,1,1,1,1,5,5
9700,0,0,0,0,.7452,1,1,1,1,5,5
9700,0,0,0,0,,1,1,1,1,,0
9700,0,0,0,0,,1,1,1,1,,0
9700,0,0,0,0,,1,1,1,1,,0
9700,0,0,0,0,.6561,1,1,1,1,5,5
9700,0,0,0,0,.9057,1,1,1,1,3,3
9704,0,437,0,0,,1,5,1,1,,0
9704,0,437,0,0,,1,5,1,1,,0
9704,0,437,0,0,.6398,1,5,1,1,5,5
9704,0,437,0,0,,1,5,1,1,,0
9704,0,437,0,0,,1,5,1,1,,0
9704,0,437,0,0,,1,5,1,1,,0
9705,0,6,0,0,,1,5,1,1,,0
9705,0,6,0,0,,1,5,1,1,,0
9706,0,0,0,0,.764,1,1,1,1,5,5
9706,0,0,0,0,.6788,1,1,1,1,5,5
9708,0,573,0,0,.738,1,5,1,1,5,5
9708,0,573,0,0,,1,5,1,1,,0
9709,0,6,0,0,.814,1,5,1,1,4,4
9710,0,1,0,0,.9549,1,4,1,1,2,2
9719,0,0,0,0,,1,1,1,1,,0
9720,0,0,0,0,.8985,1,1,1,1,4,4
9720,0,0,0,0,.8537,1,1,1,1,4,4
9730,0,59,0,0,,1,5,1,1,,0
9730,0,59,0,0,.8325,1,5,1,1,4,4
9740,0,108,0,0,,1,5,1,1,,0
9740,0,108,0,0,.9049,1,5,1,1,3,3
9750,0,0,0,0,.7393,1,1,1,1,5,5
9750,0,0,0,0,.8809,1,1,1,1,4,4
9750,0,0,0,0,.853,1,1,1,1,4,4
9759,0,3,0,0,,1,4,1,1,,0
9760,0,368,0,0,,1,5,1,1,,0
9760,0,368,0,0,.8241000000000001,1,5,1,1,4,4
9767,0,3,0,0,,1,4,1,1,,0
9768,0,9,0,0,,1,5,1,1,,0
9769,1,369,0,0,.6711,5,5,1,1,5,5
9770,0,2,0,0,.837,1,4,1,1,4,4
9779,0,1,0,0,,1,4,1,1,,0
9780,0,0,0,0,,1,1,1,1,,0
9780,0,0,0,0,,1,1,1,1,,0
9780,0,0,0,0,.843,1,1,1,1,4,4
9780,0,0,0,0,.8855,1,1,1,1,4,4
9780,0,0,0,0,,1,1,1,1,,0
9780,0,0,0,0,,1,1,1,1,,0
9789,0,2,0,0,,1,4,1,1,,0
9790,0,48,0,0,.7589,1,5,1,1,5,5
9800,1,0,0,0,.8739,5,1,1,1,4,4
9800,1,0,0,0,.9310000000000001,5,1,1,1,3,3
9800,1,0,0,0,.9055,5,1,1,1,3,3
9800,1,0,0,0,.7158,5,1,1,1,5,5
9800,1,0,0,0,.8772,5,1,1,1,4,4
9800,1,0,0,0,,5,1,1,1,,0
9800,1,0,0,0,.8994,5,1,1,1,4,4
9800,1,0,0,0,.885,5,1,1,1,4,4
9800,1,0,0,0,.902,5,1,1,1,4,4
9800,1,0,0,0,.897,5,1,1,1,4,4
9800,1,0,0,0,.897,5,1,1,1,4,4
9809,0,27,0,0,.885,1,5,1,1,4,4
9810,1,0,0,0,.9787,5,1,1,1,2,3
9810,1,0,0,0,.9359,5,1,1,1,3,3
9810,1,0,0,0,.9941,5,1,1,1,1,2
9810,1,0,0,0,.9789,5,1,1,1,2,3
9819,1,31,0,0,.8677,5,5,1,1,4,4
9820,0,0,0,0,.9673000000000001,1,1,1,1,2,2
9820,0,0,0,0,.9861,1,1,1,1,2,2
9820,0,0,0,0,.9085,1,1,1,1,3,3
9820,0,0,0,0,,1,1,1,1,,0
9820,0,0,0,0,.9063,1,1,1,1,3,3
9828,0,5,0,0,.962,1,5,1,1,2,2
9829,0,105,0,0,,1,5,1,1,,0
9829,0,105,0,0,.9383,1,5,1,1,3,3
9830,1,0,0,0,.8754,5,1,1,1,4,4
9830,1,0,0,0,.9392,5,1,1,1,3,3
9830,1,0,0,0,.9008000000000001,5,1,1,1,4,4
9830,1,0,0,0,.8998,5,1,1,1,4,4
9830,1,0,0,0,.9478,5,1,1,1,3,3
9830,1,0,0,0,,5,1,1,1,,0
9836,0,6,2,0,,1,5,5,1,,0
9837,0,8,1,0,.8406,1,5,5,1,4,4
9838,0,1,0,0,.8789,1,4,1,1,4,4
9839,0,0,0,0,,1,1,1,1,,0
9839,0,0,0,0,.8674,1,1,1,1,4,4
9839,0,0,0,0,.8179,1,1,1,1,4,4
9839,0,0,0,0,.7589,1,1,1,1,5,5
9840,0,53,0,0,.849,1,5,1,1,4,4
9849,0,8,0,0,.8427,1,5,1,1,4,4
9850,0,0,0,0,.9527,1,1,1,1,2,2
9850,0,0,0,0,,1,1,1,1,,0
9850,0,0,0,0,,1,1,1,1,,0
9850,0,0,0,0,,1,1,1,1,,0
9850,0,0,0,0,.9527,1,1,1,1,2,2
9850,0,0,0,0,.914,1,1,1,1,3,3
9850,0,0,0,0,,1,1,1,1,,0
9850,0,0,0,0,.9101,1,1,1,1,3,3
9850,0,0,0,0,.914,1,1,1,1,3,3
9850,0,0,0,0,,1,1,1,1,,0
9850,0,0,0,0,,1,1,1,1,,0
9850,0,0,0,0,,1,1,1,1,,0
9856,0,0,0,0,.8992,1,1,1,1,4,4
9856,0,0,0,0,.9391000000000001,1,1,1,1,3,3
9857,0,72,0,0,.7647000000000001,1,5,1,1,5,5
9857,0,72,0,0,,1,5,1,1,,0
9857,0,72,0,0,,1,5,1,1,,0
9858,0,14,0,0,.8848,1,5,1,1,4,4
9859,0,24,0,0,.8629,1,5,1,1,4,4
9860,0,0,0,0,.9936,1,1,1,1,1,1
9860,0,0,0,0,,1,1,1,1,,0
9860,0,0,0,0,.3213,1,1,1,1,5,5
9860,0,0,0,0,.9023,1,1,1,1,4,4
9860,0,0,0,0,,1,1,1,1,,0
9860,0,0,0,0,.9392,1,1,1,1,3,3
9860,0,0,0,0,.9203,1,1,1,1,3,3
9860,0,0,0,0,,1,1,1,1,,0
9860,0,0,0,0,,1,1,1,1,,0
9860,0,0,0,0,.8817,1,1,1,1,4,4
9864,0,0,0,0,,1,1,1,1,,0
9868,0,15,0,0,.9881,1,5,1,1,2,2
9868,0,15,0,0,.9881,1,5,1,1,2,2
9869,0,0,0,0,,1,1,1,1,,0
9870,0,0,0,0,,1,1,1,1,,0
9870,0,0,0,0,.9057,1,1,1,1,3,3
9870,0,0,0,0,.8494,1,1,1,1,4,4
9870,0,0,0,0,.8547,1,1,1,1,4,4
9870,0,0,0,0,.9057,1,1,1,1,3,3
9880,0,0,0,0,.9392,1,1,1,1,3,3
9880,0,0,0,0,.9944,1,1,1,1,1,1
9880,0,0,0,0,,1,1,1,1,,0
9880,0,0,0,0,.9767,1,1,1,1,2,2
9880,0,0,0,0,.9641,1,1,1,1,2,2
9880,0,0,0,0,,1,1,1,1,,0
9885,0,26,0,0,,1,5,1,1,,0
9885,0,26,0,0,,1,5,1,1,,0
9889,0,0,0,0,,1,1,1,1,,0
9890,0,0,0,0,.8629,1,1,1,1,4,4
9890,0,0,0,0,.9756,1,1,1,1,2,2
9897,0,7,0,0,.975,1,5,1,1,2,2
9897,0,7,0,0,,1,5,1,1,,0
9898,0,14,0,0,,1,5,1,1,,0
9899,0,3,0,0,,1,4,1,1,,0
9900,0,0,0,0,.7464,1,1,1,1,5,5
9900,0,0,0,0,.8978,1,1,1,1,4,4
9900,0,0,0,0,.7647000000000001,1,1,1,1,5,5
9910,0,3,0,0,.9846,1,4,1,1,2,2
9910,0,3,0,0,,1,4,1,1,,0
9920,0,3,0,0,.8106,1,4,1,1,5,5
9930,0,180,1,0,.844,1,5,5,1,4,4
9940,0,2,0,0,.8137,1,4,1,1,4,4
9960,0,0,0,0,.907,1,1,1,1,3,3
9960,0,0,0,0,,1,1,1,1,,0
9960,0,0,0,0,,1,1,1,1,,0
9960,0,0,0,0,,1,1,1,1,,0
9960,0,0,0,0,,1,1,1,1,,0
9960,0,0,0,0,,1,1,1,1,,0
9960,0,0,0,0,,1,1,1,1,,0
9960,0,0,0,0,.8283,1,1,1,1,4,4
9960,0,0,0,0,,1,1,1,1,,0
9960,0,0,0,0,.845,1,1,1,1,4,4
9960,0,0,0,0,.8266,1,1,1,1,4,4
9969,0,5,0,0,.8869,1,5,1,1,4,4
9970,0,28,3,0,.8252,1,5,5,1,4,4
9979,0,1,0,0,,1,4,1,1,,0
10000,0,0,3,0,.9176,1,1,5,1,3,3
10010,0,0,0,0,.8781,1,1,1,1,4,4
10010,0,0,0,0,.9364,1,1,1,1,3,3
10020,0,0,0,0,.9206,1,1,1,1,3,3
10100,0,0,3,0,,1,1,5,1,,0
10110,0,0,0,0,,1,1,1,1,,0
10130,0,0,0,0,,1,1,1,1,,0
10200,1,0,5,0,.9881,5,1,5,1,2,3
10210,0,0,0,0,,1,1,1,1,,0
10290,0,0,0,0,,1,1,1,1,,0
10300,1,4,0,1,.736,5,4,1,5,5,5
10309,0,4,0,0,,1,4,1,1,,0
10320,0,1,0,0,.8129,1,4,1,1,4,4
10330,0,1,0,0,.8242,1,4,1,1,4,4
10340,0,0,0,0,.847,1,1,1,1,4,4
10350,0,3,0,0,.8342000000000001,1,4,1,1,4,4
10360,0,0,0,0,.8962,1,1,1,1,4,4
10368,0,1,0,0,.8023,1,4,1,1,5,5
10369,0,0,0,0,.7932,1,1,1,1,5,5
10369,0,0,0,0,.7201,1,1,1,1,5,5
10370,0,0,0,0,.859,1,1,1,1,4,4
10378,0,0,0,0,.8283,1,1,1,1,4,4
10379,0,1,0,0,.7412,1,4,1,1,5,5
10380,0,2,0,0,.9173,1,4,1,1,3,3
10400,0,0,4,0,.9619,1,1,5,1,2,2
10500,0,0,1,0,.9453,1,1,5,1,3,3
10508,0,1,0,0,,1,4,1,1,,0
10509,0,0,0,0,,1,1,1,1,,0
10580,0,1,0,0,.9597,1,4,1,1,2,2
10589,0,4,0,0,,1,4,1,1,,0
10600,0,7,1,0,.8576,1,5,5,1,4,4
10610,0,0,0,0,.9008000000000001,1,1,1,1,4,4
10620,0,2,0,0,.7869,1,4,1,1,5,5
10630,1,237,0,0,,5,5,1,1,,0
10640,0,0,0,0,.7944,1,1,1,1,5,5
10640,0,0,0,0,.914,1,1,1,1,3,3
10640,0,0,0,0,.8105,1,1,1,1,5,5
10650,0,0,0,0,,1,1,1,1,,0
10660,0,1,0,0,.5794,1,4,1,1,5,5
10700,0,0,5,0,.9513,1,1,5,1,2,2
10710,0,1,0,0,.9486,1,4,1,1,3,3
10720,0,1,0,0,,1,4,1,1,,0
10730,0,4,0,0,.9486,1,4,1,1,3,3
10740,0,0,1,0,.9486,1,1,5,1,3,3
10800,0,0,0,0,.9003,1,1,1,1,4,4
10810,0,0,0,0,.7582,1,1,1,1,5,5
10820,0,0,0,0,.9724,1,1,1,1,2,2
10830,0,0,0,0,.9432,1,1,1,1,3,3
10840,0,0,0,0,,1,1,1,1,,0
10840,0,0,0,0,.979,1,1,1,1,2,2
10900,0,150,0,1,.7525,1,5,1,5,5,5
10910,0,2,0,0,.9047,1,4,1,1,3,3
10920,0,0,0,0,.8244,1,1,1,1,4,4
10926,0,134,0,0,,1,5,1,1,,0
11000,1,0,0,1,.9933,5,1,1,5,1,2
11000,1,0,0,1,1,5,1,1,5,1,2
11000,1,0,0,1,.999,5,1,1,5,1,2
11000,1,0,0,1,.9973,5,1,1,5,1,2
11000,1,0,0,1,.999,5,1,1,5,1,2
11000,1,0,0,1,.9966,5,1,1,5,1,2
11000,1,0,0,1,1,5,1,1,5,1,2
11000,1,0,0,1,.955,5,1,1,5,2,3
11009,0,0,0,0,,1,1,1,1,,0
11040,0,0,0,0,1,1,1,1,1,1,1
11100,1,0,0,0,.999,5,1,1,1,1,2
11100,1,0,0,0,.999,5,1,1,1,1,2
11109,0,0,0,0,,1,1,1,1,,0
11200,0,0,0,0,.9989,1,1,1,1,1,1
11200,0,0,0,0,.9972,1,1,1,1,1,1
11209,0,0,0,0,,1,1,1,1,,0
11210,0,0,0,0,.7158,1,1,1,1,5,5
11219,0,0,0,0,,1,1,1,1,,0
11220,0,0,0,0,,1,1,1,1,,0
11220,0,0,0,0,1,1,1,1,1,1,1
11230,0,0,1,0,.9389,1,1,5,1,3,3
11239,0,0,0,0,,1,1,1,1,,0
11240,0,0,0,0,.9162,1,1,1,1,3,3
11250,0,0,1,0,.8423000000000001,1,1,5,1,4,4
11259,0,0,0,0,,1,1,1,1,,0
11260,0,0,0,0,.9143,1,1,1,1,3,3
11260,0,0,0,0,.9599,1,1,1,1,2,2
11270,0,2,0,0,.8528,1,4,1,1,4,4
11280,0,0,1,0,.819,1,1,5,1,4,4
11289,0,0,0,0,.9254,1,1,1,1,3,3
11290,0,0,0,0,.9195,1,1,1,1,3,3
11290,0,0,0,0,.9828,1,1,1,1,2,2
11300,0,0,6,0,.9939,1,1,5,1,1,2
11310,0,0,1,0,.849,1,1,5,1,4,4
11311,0,0,0,0,,1,1,1,1,,0
11320,0,0,0,0,.9608,1,1,1,1,2,2
11320,0,0,0,0,.9772,1,1,1,1,2,2
11330,0,1,1,0,.9996,1,4,5,1,1,2
11340,0,0,0,0,1,1,1,1,1,1,1
11350,0,0,0,0,.981,1,1,1,1,2,2
11360,0,0,0,0,.994,1,1,1,1,1,1
11370,0,1,0,0,.9433,1,4,1,1,3,3
11379,0,0,0,0,,1,1,1,1,,0
11400,0,1,0,0,.9868,1,4,1,1,2,2
11410,0,0,0,0,.9256,1,1,1,1,3,3
11410,0,0,0,0,.9652,1,1,1,1,2,2
11420,0,0,0,0,.9751,1,1,1,1,2,2
11430,0,0,0,0,.9198,1,1,1,1,3,3
11430,0,0,0,0,.9334,1,1,1,1,3,3
11440,0,0,0,0,.9659,1,1,1,1,2,2
11440,0,0,0,0,.9423,1,1,1,1,3,3
11450,0,0,0,0,.9290000000000001,1,1,1,1,3,3
11450,0,0,0,0,.924,1,1,1,1,3,3
11450,0,0,0,0,.9246,1,1,1,1,3,3
11460,1,0,0,0,.9045,5,1,1,1,3,3
11460,1,0,0,0,.9350000000000001,5,1,1,1,3,3
11460,1,0,0,0,.966,5,1,1,1,2,3
11460,1,0,0,0,.9413,5,1,1,1,3,3
11470,0,0,0,0,.9778,1,1,1,1,2,2
11470,0,0,0,0,.9688,1,1,1,1,2,2
11479,0,0,0,0,,1,1,1,1,,0
11480,0,0,0,0,.9534,1,1,1,1,2,2
11480,0,0,0,0,.9492,1,1,1,1,3,3
11489,0,0,0,0,.8677,1,1,1,1,4,4
11490,0,0,0,0,.9011,1,1,1,1,4,4
11490,0,0,0,0,.9464,1,1,1,1,3,3
11500,0,1,2,0,.9994,1,4,5,1,1,2
11501,0,0,0,0,,1,1,1,1,,0
11510,0,0,2,0,.9973,1,1,5,1,1,2
11511,0,0,0,0,,1,1,1,1,,0
11520,0,0,6,0,.9888,1,1,5,1,2,2
11529,0,0,1,0,.9576,1,1,5,1,2,2
11530,0,2,3,0,.9995000000000001,1,4,5,1,1,2
11540,0,1,0,0,.9995000000000001,1,4,1,1,1,2
11550,0,0,15,0,.9982,1,1,5,1,1,2
11560,0,0,1,0,.9982,1,1,5,1,1,2
11580,1,0,0,0,.9966,5,1,1,1,1,2
11587,0,0,0,0,,1,1,1,1,,0
11590,0,0,5,0,.9985000000000001,1,1,5,1,1,2
11600,0,0,0,0,.9983,1,1,1,1,1,1
11610,0,0,0,0,1,1,1,1,1,1,1
11619,0,0,0,0,,1,1,1,1,,0
11619,0,0,0,0,,1,1,1,1,,0
11640,0,0,0,0,,1,1,1,1,,0
11649,0,0,0,0,,1,1,1,1,,0
11650,0,0,0,0,.9788,1,1,1,1,2,2
11700,0,1,5,1,.9989,1,4,5,5,1,2
11800,1,0,0,0,.9847,5,1,1,1,2,3
11800,1,0,0,0,.9833,5,1,1,1,2,3
11810,0,0,2,0,.9584,1,1,5,1,2,2
11820,0,1,3,0,.9301,1,4,5,1,3,3
11830,0,0,1,0,.9238,1,1,5,1,3,3
11840,0,0,2,0,.9453,1,1,5,1,3,3
11850,1,0,0,1,.9881,5,1,1,5,2,3
11850,1,0,0,1,.9967,5,1,1,5,1,2
11860,0,0,1,0,.9859,1,1,5,1,2,2
11869,0,0,0,0,,1,1,1,1,,0
11870,0,1,3,0,.9280000000000001,1,4,5,1,3,3
11910,1,0,3,1,.9932,5,1,5,5,1,2
11910,1,0,3,1,.9932,5,1,5,5,1,2
11910,1,0,3,1,.9932,5,1,5,5,1,2
11920,0,0,1,0,.9783,1,1,5,1,2,2
11930,0,0,0,0,1,1,1,1,1,1,1
11950,0,0,10,0,1,1,1,5,1,1,2
12000,0,0,0,0,,1,1,1,1,,0
12000,0,0,0,0,,1,1,1,1,,0
12000,0,0,0,0,1,1,1,1,1,1,1
12000,0,0,0,0,.7531,1,1,1,1,5,5
12000,0,0,0,0,,1,1,1,1,,0
12000,0,0,0,0,,1,1,1,1,,0
12000,0,0,0,0,,1,1,1,1,,0
12009,0,22,0,0,,1,5,1,1,,0
12070,0,20,0,0,,1,5,1,1,,0
12080,0,7,0,0,.7406,1,5,1,1,5,5
12100,0,0,0,0,.8096,1,1,1,1,5,5
12100,0,0,0,0,.7288,1,1,1,1,5,5
12100,0,0,0,0,,1,1,1,1,,0
12100,0,0,0,0,,1,1,1,1,,0
12100,0,0,0,0,,1,1,1,1,,0
12110,0,1,0,0,.6946,1,4,1,1,5,5
12110,0,1,0,0,,1,4,1,1,,0
12200,0,156,0,0,,1,5,1,1,,0
12200,0,156,0,0,,1,5,1,1,,0
12200,0,156,0,0,,1,5,1,1,,0
12200,0,156,0,0,,1,5,1,1,,0
12250,0,97,0,0,.6059,1,5,1,1,5,5
12300,0,551,0,0,.5683,1,5,1,1,5,5
12400,0,138,0,0,,1,5,1,1,,0
12400,0,138,0,0,,1,5,1,1,,0
12400,0,138,0,0,,1,5,1,1,,0
12410,0,121,0,0,,1,5,1,1,,0
12500,0,48,0,0,.5395,1,5,1,1,5,5
12600,0,11,0,0,.6856,1,5,1,1,5,5
12700,1,4,0,0,.6384,5,4,1,1,5,5
12800,0,31,0,0,.6385,1,5,1,1,5,5
12910,0,10,0,0,.7285,1,5,1,1,5,5
12920,0,13,0,0,,1,5,1,1,,0
12930,0,14,0,0,,1,5,1,1,,0
12940,0,27,0,0,,1,5,1,1,,0
12950,0,5,0,0,.595,1,5,1,1,5,5
13000,0,12,0,0,.9114,1,5,1,1,3,3
